Customer_num,recommendedProducts
C_1488886,P_7819|P_12777|P_7833
C_1489216,P_42210|P_40686|P_20176
C_148929,P_14546|P_9168|P_12777
C_1489340,P_2211|P_2937|P_12256
C_1489848,P_7819|P_14591|P_471
C_1490116,P_4822|P_4919|P_15307
C_1490577,P_8846|P_17038|P_6592
C_1490652,P_14546|P_4822|P_7819
C_1490726,P_14274|P_31612|P_34389
C_1490978,P_14546|P_26922|P_40077
C_1491018,P_7819|P_14838|P_14591
C_1491691,P_7819|P_12777|P_4822
C_149171,P_14546|P_12777|P_9510
C_1491743,P_10404|P_33633|P_30002
C_1491843,P_14546|P_14591|P_14838
C_1491990,P_958|P_9688|P_22481
C_1492206,P_12777|P_7819|P_10436
C_1492521,P_9168|P_7819|P_4252
C_1492547,P_4822|P_14546|P_40519
C_1492814,P_14546|P_12777|P_7819
C_1493184,P_15527|P_44275|P_2342
C_1493230,P_7819|P_4822|P_14546
C_1493596,P_17959|P_30644|P_1926
C_1495012,P_7819|P_14546|P_14591
C_1495914,P_44182|P_5803|P_44185
C_1496062,P_36131|P_9439|P_7270
C_1496453,P_14546|P_7819|P_9678
C_1496520,P_7819|P_12777|P_16717
C_1497049,P_17560|P_5906|P_7819
C_1497593,P_7819|P_12777|P_29640
C_1497698,P_35378|P_1802|P_14546
C_1497746,P_35923|P_28407|P_35243
C_1497762,P_8625|P_40519|P_4919
C_1497854,P_27357|P_33729|P_16810
C_1498082,P_5101|P_13308|P_6094
C_1498269,P_14798|P_15804|P_8169
C_1498424,P_14591|P_7819|P_18929
C_1498895,P_14546|P_8625|P_4822
C_1499112,P_7819|P_14546|P_14591
C_1499346,P_19894|P_4411|P_9168
C_1499564,P_7796|P_19340|P_34277
C_1499770,P_30257|P_35921|P_31498
C_1499880,P_24262|P_14546|P_12777
C_150010,P_12847|P_12846|P_24677
C_1500431,P_679|P_11582|P_39318
C_150048,P_22034|P_28906|P_13497
C_1500515,P_14546|P_7819|P_12777
C_1500701,P_9168|P_29296|P_18212
C_1500805,P_12777|P_7819|P_14546
C_1501328,P_7819|P_12777|P_14546
C_1501539,P_8625|P_7819|P_4822
C_1501665,P_7819|P_4822|P_4919
C_1501754,P_16717|P_14546|P_9362
C_1501777,P_14591|P_9459|P_7976
C_1502092,P_16802|P_18176|P_1644
C_1502495,P_7819|P_14546|P_557
C_1502912,P_9168|P_4822|P_14546
C_1503581,P_16717|P_7819|P_12777
C_1503789,P_14739|P_35039|P_28147
C_1504233,P_25087|P_37277|P_25088
C_1504415,P_7819|P_12777|P_14546
C_1504588,P_10436|P_10435|P_10326
C_1504599,P_7819|P_12777|P_14591
C_1504633,P_30619|P_27726|P_38018
C_1504791,P_31765|P_14199|P_23583
C_150535,P_13316|P_272|P_16923
C_1505482,P_20638|P_5470|P_16717
C_1505699,P_30505|P_1926|P_35153
C_1505781,P_15472|P_14546|P_7819
C_1506548,P_7819|P_14546|P_14591
C_1506781,P_33758|P_28608|P_27232
C_1506815,P_16717|P_35332|P_14546
C_1506835,P_29165|P_42180|P_10105
C_1507737,P_4822|P_14546|P_27763
C_1508250,P_4218|P_10052|P_7819
C_1508546,P_7819|P_14546|P_12777
C_1508881,P_4822|P_14838|P_16717
C_1509142,P_3702|P_19594|P_8417
C_150964,P_42799|P_3343|P_28301
C_1509669,P_3863|P_44117|P_29280
C_1509880,P_12180|P_19382|P_13545
C_1510339,P_7819|P_14546|P_1525
C_1510386,P_6798|P_15854|P_42156
C_1510519,P_12795|P_17875|P_26919
C_1510580,P_7010|P_30644|P_7016
C_1510828,P_36054|P_31407|P_31438
C_151083,P_30817|P_27631|P_30815
C_1510967,P_44298|P_21422|P_29018
C_1510979,P_14546|P_7819|P_9510
C_1511091,P_5895|P_10360|P_4822
C_1511372,P_7819|P_12777|P_14591
C_151216,P_7819|P_14546|P_12777
C_1512176,P_7819|P_14546|P_14838
C_1512403,P_14546|P_12777|P_4919
C_1512665,P_35159|P_35156|P_31503
C_1512845,P_26046|P_14828|P_16717
C_1512899,P_7819|P_12777|P_40519
C_1513186,P_7819|P_12777|P_14591
C_1513271,P_7819|P_12777|P_14591
C_1513360,P_10404|P_33633|P_9169
C_1514113,P_9775|P_11734|P_41069
C_151423,P_4298|P_4300|P_4299
C_1514259,P_34772|P_32002|P_15054
C_1515007,P_14546|P_7819|P_12777
C_1515434,P_30644|P_15307|P_12256
C_1517152,P_7819|P_12777|P_14591
C_1517406,P_14546|P_12777|P_14591
C_1517869,P_14546|P_12777|P_4919
C_151794,P_13544|P_26368|P_40568
C_1518365,P_29414|P_1758|P_38224
C_1518735,P_823|P_12777|P_14546
C_1518950,P_25523|P_44061|P_38304
C_1519169,P_14572|P_18735|P_5560
C_1519327,P_27047|P_608|P_2704
C_1519758,P_14546|P_14591|P_14838
C_1519971,P_12777|P_14591|P_16717
C_1520257,P_33888|P_8382|P_12216
C_152089,P_31267|P_35589|P_32339
C_1521240,P_15283|P_9756|P_31307
C_1521322,P_20875|P_29640|P_23515
C_1521324,P_4822|P_13468|P_31962
C_1521599,P_12777|P_14546|P_14591
C_1521719,P_37713|P_44703|P_28301
C_1521734,P_15527|P_44275|P_28680
C_1522111,P_30897|P_451|P_11214
C_1522310,P_28702|P_17293|P_41469
C_1522906,P_7819|P_11582|P_14546
C_1523981,P_14552|P_34883|P_26465
C_1524070,P_14546|P_7819|P_4822
C_1524439,P_14463|P_31525|P_19508
C_1524679,P_44474|P_44268|P_44256
C_1524806,P_12777|P_14546|P_14838
C_1524940,P_11677|P_12764|P_19068
C_1525018,P_9169|P_1852|P_36262
C_1525134,P_7819|P_14546|P_12777
C_152554,P_40077|P_40685|P_26478
C_1525934,P_12233|P_34676|P_35000
C_1526416,P_15473|P_4218|P_12256
C_152648,P_14546|P_12777|P_4822
C_1526499,P_7819|P_12777|P_14546
C_1526695,P_29847|P_28453|P_34277
C_1526730,P_4822|P_15307|P_12256
C_1526980,P_31774|P_16083|P_32339
C_1527870,P_12023|P_26839|P_24284
C_1528220,P_9168|P_14546|P_7819
C_1528366,P_15188|P_20981|P_26570
C_1529106,P_41224|P_17893|P_37927
C_1529418,P_12777|P_7819|P_16717
C_1529421,P_12777|P_14591|P_4822
C_1529579,P_31050|P_31074|P_30953
C_1529839,P_12777|P_7819|P_35378
C_1529850,P_32841|P_32917|P_32933
C_1529894,P_7819|P_12777|P_14591
C_1530078,P_12777|P_7819|P_4919
C_1530092,P_7819|P_12777|P_13644
C_1530260,P_4822|P_19613|P_43340
C_15303,P_14546|P_12777|P_4822
C_1530580,P_6221|P_7819|P_5844
C_1530589,P_4919|P_38005|P_9678
C_153064,P_14546|P_14595|P_9510
C_1530662,P_14591|P_12777|P_28806
C_1530728,P_7819|P_9168|P_31606
C_1531206,P_15855|P_4822|P_7819
C_1531303,P_14546|P_12777|P_7819
C_1531405,P_36221|P_26406|P_34411
C_1531452,P_9459|P_9510|P_7983
C_1531656,P_21295|P_58|P_3365
C_1531661,P_12777|P_14546|P_16717
C_1531717,P_471|P_458|P_460
C_1531960,P_12777|P_7819|P_14591
C_1532054,P_7819|P_14546|P_4919
C_1532107,P_7819|P_44268|P_14546
C_153235,P_44439|P_44268|P_44458
C_1532563,P_12777|P_7819|P_14546
C_1532649,P_14546|P_7819|P_40519
C_1532925,P_21295|P_58|P_3365
C_1532927,P_14546|P_12777|P_14591
C_1532979,P_1576|P_759|P_39318
C_1533587,P_7819|P_14546|P_12777
C_1533646,P_17963|P_40167|P_16576
C_1533688,P_7819|P_14546|P_12777
C_1533810,P_7819|P_14546|P_12777
C_1534052,P_7819|P_14546|P_12777
C_1534842,P_14546|P_2342|P_4822
C_1534886,P_18963|P_10674|P_20204
C_1535138,P_15638|P_13726|P_41469
C_1535415,P_7819|P_14546|P_16717
C_1536005,P_13497|P_24371|P_7526
C_1536350,P_7819|P_14546|P_16717
C_1536555,P_11637|P_5214|P_17036
C_1537002,P_5668|P_5167|P_7819
C_1537045,P_471|P_458|P_457
C_1537110,P_41357|P_36094|P_6527
C_1537559,P_7819|P_12777|P_14591
C_1537872,P_39619|P_13663|P_25419
C_1538021,P_7819|P_4822|P_40519
C_1538172,P_8615|P_5935|P_15437
C_1538178,P_36275|P_3863|P_44117
C_1538198,P_7819|P_14595|P_9510
C_153828,P_30643|P_29640|P_39390
C_1538565,P_1926|P_27269|P_16717
C_1539139,P_29448|P_27016|P_24247
C_1539573,P_37565|P_28169|P_13079
C_1539814,P_44268|P_44255|P_44252
C_1540157,P_12777|P_14591|P_14595
C_1540703,P_16884|P_27450|P_4335
C_1541066,P_19504|P_12465|P_4919
C_1541437,P_5726|P_6795|P_44627
C_1541609,P_10182|P_7114|P_7118
C_1541743,P_32203|P_14546|P_19539
C_1542065,P_14546|P_7819|P_4919
C_1542314,P_12777|P_14546|P_14591
C_1542919,P_27901|P_18208|P_15624
C_1542923,P_14546|P_12777|P_4822
C_1543003,P_34713|P_30644|P_33982
C_1543102,P_7819|P_12777|P_2211
C_1543172,P_41760|P_9554|P_6361
C_1543676,P_19894|P_18392|P_4411
C_1543714,P_7604|P_12646|P_26208
C_1543992,P_28821|P_35281|P_6829
C_1544015,P_9168|P_7819|P_14546
C_1544074,P_7819|P_14591|P_5167
C_1544330,P_9139|P_35344|P_18221
C_1544637,P_4822|P_15473|P_7819
C_1545488,P_7819|P_12777|P_4919
C_1545786,P_40676|P_33432|P_35172
C_1545819,P_6623|P_44703|P_28301
C_15460,P_7819|P_14546|P_12777
C_1546507,P_7477|P_26839|P_7819
C_1546706,P_32267|P_16377|P_17970
C_1546954,P_7819|P_14546|P_12777
C_1547021,P_12817|P_26890|P_34411
C_1547656,P_10182|P_10185|P_7114
C_154766,P_4822|P_7819|P_4919
C_1547790,P_7819|P_12777|P_40503
C_1548289,P_458|P_457|P_697
C_1548527,P_20038|P_6747|P_26513
C_1548710,P_7819|P_4919|P_4822
C_1548908,P_14546|P_7819|P_12777
C_1548971,P_21295|P_58|P_3365
C_1549362,P_18536|P_14546|P_15307
C_1549483,P_40577|P_14450|P_37308
C_1549514,P_17343|P_31670|P_18575
C_1549579,P_213|P_19647|P_16576
C_1549695,P_7996|P_7997|P_18
C_1549844,P_35287|P_7819|P_40519
C_1549991,P_17966|P_1167|P_6267
C_1550115,P_14546|P_4919|P_40519
C_1550220,P_7819|P_40589|P_12777
C_1550261,P_37565|P_28169|P_13079
C_1550562,P_35145|P_44703|P_28301
C_1550628,P_4919|P_2226|P_15306
C_1551094,P_14546|P_12777|P_15307
C_155208,P_14546|P_12777|P_14591
C_1552084,P_15472|P_18849|P_4218
C_1552740,P_7819|P_12777|P_14546
C_1552905,P_20875|P_25426|P_5256
C_1552906,P_17971|P_18980|P_13814
C_1553254,P_31631|P_26634|P_16717
C_1553473,P_44683|P_38119|P_21325
C_1553588,P_28422|P_42348|P_42261
C_1553694,P_26088|P_2102|P_2799
C_1554006,P_9169|P_4822|P_16717
C_1554129,P_2163|P_15283|P_9756
C_1554251,P_14546|P_12777|P_10107
C_1554544,P_17971|P_18980|P_33855
C_1554620,P_14546|P_7819|P_12777
C_1554739,P_14546|P_14838|P_7983
C_1554885,P_14546|P_14838|P_14595
C_1555661,P_8987|P_25252|P_18777
C_1555825,P_23523|P_23516|P_23515
C_1555981,P_7819|P_12777|P_14591
C_1556236,P_36266|P_18524|P_15245
C_1556255,P_7819|P_9510|P_12777
C_1556323,P_14924|P_37917|P_32172
C_1556521,P_5200|P_6457|P_29165
C_1557290,P_4822|P_14546|P_15307
C_1557292,P_7819|P_3575|P_44819
C_1557335,P_25868|P_10551|P_13890
C_1557501,P_4822|P_19386|P_14546
C_1557887,P_34295|P_34602|P_34638
C_155820,P_40519|P_15307|P_15306
C_1558353,P_15624|P_11584|P_18615
C_1558731,P_24721|P_55|P_30644
C_1559788,P_31509|P_41956|P_33321
C_1560046,P_23853|P_29688|P_31051
C_1560591,P_7819|P_14546|P_12777
C_1560698,P_44275|P_15527|P_7819
C_1561126,P_12777|P_14591|P_4822
C_1561822,P_7819|P_12777|P_14546
C_1562337,P_14546|P_14591|P_4822
C_1562362,P_12777|P_4822|P_14591
C_1562863,P_4822|P_24183|P_14546
C_1563571,P_12609|P_34906|P_19647
C_1563878,P_28438|P_40519|P_4822
C_1563904,P_7819|P_12777|P_40519
C_1563909,P_7819|P_12777|P_7539
C_1564057,P_30343|P_29118|P_28456
C_1564180,P_7819|P_12777|P_14838
C_1564269,P_14546|P_12777|P_7819
C_1564368,P_471|P_458|P_697
C_1564386,P_1802|P_27220|P_42330
C_1564518,P_12777|P_7819|P_9489
C_1564815,P_15307|P_4822|P_8625
C_1564867,P_31024|P_32266|P_23583
C_1565303,P_4822|P_40519|P_7819
C_1565655,P_40519|P_12847|P_12256
C_156612,P_7819|P_14546|P_4919
C_156662,P_12777|P_9168|P_4822
C_1566729,P_7819|P_12777|P_14546
C_156684,P_18524|P_15245|P_26443
C_1567353,P_7819|P_12777|P_14591
C_1567601,P_44182|P_8519|P_28663
C_1567691,P_7819|P_14546|P_12777
C_156822,P_7819|P_14546|P_4822
C_1568485,P_9168|P_7819|P_4822
C_1568590,P_14546|P_14838|P_9459
C_1568904,P_39443|P_30643|P_29640
C_1569638,P_8625|P_23112|P_35332
C_1569640,P_44099|P_20826|P_1753
C_1569685,P_34723|P_24367|P_4919
C_1570406,P_7537|P_19340|P_25268
C_1570787,P_7819|P_14546|P_15307
C_1570847,P_28400|P_41272|P_3064
C_1571284,P_679|P_6344|P_16312
C_1571301,P_33443|P_34276|P_33328
C_1571361,P_7819|P_14546|P_4822
C_1571554,P_7819|P_14546|P_12777
C_15719,P_14546|P_12777|P_14591
C_1571976,P_8625|P_44268|P_44458
C_1572057,P_14591|P_14546|P_12777
C_1572120,P_30644|P_11630|P_26606
C_1572736,P_20865|P_41379|P_42788
C_157291,P_19894|P_4822|P_18396
C_1573467,P_471|P_456|P_457
C_1573509,P_12848|P_19219|P_30990
C_1573522,P_2552|P_7819|P_9189
C_1573643,P_1021|P_29817|P_2108
C_1573675,P_25939|P_38643|P_37927
C_1574119,P_14546|P_29640|P_16717
C_1574905,P_44256|P_44458|P_44439
C_1574924,P_14546|P_12777|P_14591
C_1575242,P_7819|P_12777|P_4919
C_1575271,P_4822|P_18441|P_20720
C_157530,P_44597|P_8196|P_31236
C_1575379,P_858|P_608|P_2704
C_1575774,P_20705|P_17088|P_7152
C_1575799,P_14546|P_7819|P_12777
C_157582,P_14546|P_4822|P_12777
C_1575896,P_14546|P_14591|P_12777
C_1575917,P_14546|P_9459|P_14591
C_1576088,P_4919|P_7819|P_14546
C_1576332,P_29640|P_37204|P_31606
C_1576406,P_14897|P_28669|P_37322
C_1576483,P_4919|P_7983|P_2341
C_1576494,P_4822|P_16717|P_9169
C_1576628,P_24153|P_31526|P_31524
C_1576838,P_471|P_458|P_7819
C_1576966,P_12777|P_14546|P_14838
C_1576975,P_30644|P_12777|P_29640
C_1576985,P_7819|P_12777|P_14838
C_1577277,P_44268|P_44458|P_44474
C_157730,P_7819|P_14591|P_14838
C_1577305,P_14546|P_14838|P_7983
C_1577400,P_7819|P_14546|P_9168
C_1577489,P_10370|P_10551|P_13890
C_157760,P_13120|P_13114|P_17302
C_1577811,P_7819|P_4822|P_12777
C_157828,P_7819|P_14546|P_12777
C_1578685,P_2341|P_15307|P_40519
C_1578842,P_38105|P_6831|P_34293
C_1578874,P_12777|P_8560|P_5819
C_1578976,P_12777|P_14546|P_14838
C_1579173,P_4919|P_7819|P_15307
C_1579589,P_7819|P_12777|P_37269
C_1579826,P_14546|P_12777|P_14591
C_1580034,P_44458|P_44439|P_44254
C_1580143,P_7819|P_14838|P_14591
C_1580832,P_31530|P_7819|P_12777
C_1581190,P_1790|P_9169|P_14546
C_1581284,P_38111|P_39637|P_38105
C_1581331,P_12777|P_7819|P_14546
C_1581687,P_16717|P_15307|P_40519
C_1583278,P_35379|P_36299|P_30053
C_158370,P_14546|P_12777|P_9459
C_1583722,P_44439|P_44458|P_44474
C_158385,P_14546|P_4822|P_15307
C_1584076,P_4822|P_14546|P_15307
C_1584150,P_16717|P_7819|P_14546
C_1584661,P_40519|P_14591|P_12777
C_1584676,P_7819|P_14546|P_9169
C_1584823,P_10594|P_6860|P_10593
C_1585254,P_4822|P_7819|P_14546
C_1585366,P_14546|P_16717|P_12777
C_1585538,P_35423|P_4432|P_23583
C_1585725,P_12777|P_14591|P_7983
C_158626,P_7819|P_14546|P_10108
C_1586339,P_16884|P_27450|P_4335
C_1586526,P_7819|P_12777|P_14546
C_1586711,P_7819|P_14591|P_14546
C_1587050,P_14546|P_40519|P_12777
C_1587111,P_7819|P_14546|P_14591
C_1587125,P_12777|P_14546|P_14591
C_158724,P_7819|P_12777|P_4822
C_1587346,P_28393|P_35341|P_31038
C_1587396,P_12777|P_7819|P_14838
C_1587631,P_8398|P_25901|P_2431
C_1587636,P_456|P_4822|P_44256
C_1587880,P_7819|P_40519|P_14546
C_158801,P_35379|P_36299|P_18095
C_1588105,P_33949|P_31465|P_20359
C_1588249,P_14925|P_9680|P_18516
C_1588515,P_44275|P_8028|P_37318
C_1589218,P_15472|P_12256|P_2102
C_1589461,P_7819|P_12777|P_14546
C_1589469,P_7819|P_12777|P_14546
C_1590341,P_7819|P_14546|P_12777
C_1590560,P_41267|P_26478|P_40077
C_1591277,P_14546|P_4919|P_9168
C_1591347,P_40519|P_8625|P_4822
C_159204,P_44290|P_414|P_33704
C_1593174,P_38005|P_8020|P_3248
C_1593259,P_7819|P_14546|P_16717
C_1593393,P_7819|P_14546|P_14595
C_1593425,P_2042|P_41773|P_7559
C_1593567,P_14546|P_4822|P_14838
C_1593936,P_9168|P_4822|P_7819
C_1594239,P_33758|P_28608|P_27232
C_159467,P_4116|P_14546|P_7819
C_1595254,P_17179|P_12027|P_15500
C_1595385,P_4822|P_2937|P_14546
C_1595497,P_7819|P_24677|P_14546
C_1595909,P_4822|P_12777|P_15307
C_159594,P_27589|P_34759|P_5462
C_1596298,P_16717|P_24677|P_7819
C_1596742,P_10973|P_37610|P_30303
C_1597414,P_12777|P_7819|P_14546
C_1597700,P_42789|P_7406|P_3724
C_1598168,P_18736|P_18737|P_8495
C_1598187,P_9934|P_28450|P_31080
C_15982,P_7819|P_12777|P_14591
C_1599078,P_19468|P_7031|P_18441
C_1599637,P_34558|P_15509|P_30815
C_1599947,P_34718|P_28334|P_26647
C_159996,P_7819|P_12777|P_14591
C_1600818,P_9168|P_16717|P_4822
C_1601448,P_7819|P_14546|P_12777
C_160166,P_14546|P_7819|P_12777
C_1601773,P_34282|P_37635|P_16964
C_160204,P_44182|P_9168|P_24677
C_1602214,P_15307|P_2341|P_7819
C_160284,P_10877|P_33355|P_5454
C_1602880,P_31274|P_20720|P_8221
C_1603894,P_8625|P_14546|P_12777
C_160401,P_7819|P_14546|P_12777
C_1604281,P_4822|P_12777|P_4737
C_160450,P_12777|P_14591|P_14838
C_1605143,P_15473|P_15307|P_4822
C_1605535,P_7819|P_14546|P_14591
C_160562,P_7819|P_14546|P_12777
C_1605828,P_7819|P_14546|P_12777
C_1605831,P_24251|P_24245|P_12777
C_1606751,P_11148|P_10383|P_24495
C_1607154,P_3773|P_4822|P_14546
C_1607287,P_7819|P_9510|P_23713
C_1607376,P_7819|P_12777|P_44256
C_1607447,P_7819|P_14591|P_12777
C_1607859,P_36051|P_33704|P_1310
C_1608804,P_12609|P_34906|P_33312
C_1609005,P_44458|P_44255|P_44475
C_1609051,P_1831|P_6265|P_24269
C_160907,P_7819|P_14546|P_14838
C_1609108,P_7819|P_12777|P_4919
C_1609569,P_7819|P_9168|P_12777
C_1609721,P_13567|P_31670|P_18575
C_1609896,P_12777|P_14546|P_8075
C_1610043,P_30303|P_44275|P_7537
C_1610193,P_41528|P_999|P_17965
C_1610216,P_4919|P_14546|P_7819
C_1610267,P_7819|P_14546|P_12777
C_1610596,P_25874|P_8735|P_19142
C_161101,P_7819|P_14546|P_12777
C_1611144,P_14546|P_12777|P_7819
C_1611364,P_7819|P_4822|P_16717
C_1611376,P_10662|P_29120|P_5506
C_1611619,P_4822|P_12777|P_4919
C_1611816,P_7819|P_9168|P_14546
C_1611949,P_7819|P_14591|P_4822
C_1612382,P_7819|P_14546|P_14591
C_1612531,P_40787|P_28571|P_5252
C_1612725,P_7819|P_40519|P_15307
C_1612747,P_1926|P_7819|P_14546
C_1612859,P_24677|P_7819|P_4919
C_161314,P_38668|P_2937|P_21295
C_1613255,P_7819|P_14546|P_12777
C_1613295,P_7819|P_12777|P_14595
C_1613646,P_34427|P_4737|P_33710
C_161375,P_12777|P_14591|P_4822
C_1614082,P_17052|P_9979|P_19507
C_1614465,P_27042|P_37280|P_3631
C_1614754,P_15473|P_4218|P_12256
C_161499,P_4919|P_7819|P_4822
C_1615022,P_7819|P_7998|P_12777
C_161599,P_20633|P_2799|P_9168
C_1616326,P_7819|P_30644|P_16717
C_1616506,P_14546|P_12777|P_44252
C_1616621,P_5885|P_27013|P_16810
C_1616623,P_28171|P_10370|P_4142
C_1616695,P_10574|P_1790|P_22236
C_1617322,P_4822|P_7819|P_23112
C_1617524,P_14838|P_7976|P_7782
C_1617613,P_38110|P_38107|P_38106
C_1617861,P_11868|P_37788|P_34317
C_1617933,P_38235|P_7819|P_29296
C_1618550,P_4822|P_12777|P_7819
C_16190,P_7819|P_14546|P_4822
C_1619047,P_7819|P_14546|P_4822
C_1619060,P_4218|P_20591|P_6907
C_1619341,P_9459|P_7976|P_14595
C_161947,P_19554|P_20969|P_29409
C_1619818,P_4822|P_7819|P_14546
C_1620115,P_10551|P_13890|P_7819
C_1620180,P_7819|P_9459|P_14838
C_1620254,P_1644|P_18176|P_4919
C_1620613,P_10229|P_5656|P_9169
C_1620752,P_7819|P_14546|P_7114
C_1621235,P_19894|P_7819|P_18396
C_1621506,P_7819|P_14546|P_4822
C_1621564,P_7819|P_14546|P_12777
C_1621638,P_18575|P_30868|P_12673
C_1622133,P_14048|P_34508|P_34510
C_1622431,P_14546|P_12777|P_4822
C_1622666,P_7819|P_14546|P_2341
C_1622798,P_15068|P_9222|P_11192
C_1622849,P_4822|P_4218|P_2342
C_1622979,P_7819|P_40519|P_12777
C_1623010,P_14546|P_7819|P_12777
C_1623196,P_10370|P_9862|P_34389
C_1623265,P_4822|P_15307|P_14546
C_1623334,P_18735|P_12777|P_7819
C_1623540,P_14546|P_7819|P_18928
C_1623630,P_1926|P_17673|P_25749
C_1624047,P_17848|P_12777|P_15307
C_1624539,P_7819|P_44452|P_17195
C_1624544,P_44458|P_44268|P_44256
C_1624943,P_12777|P_14546|P_14591
C_1625153,P_39289|P_27266|P_35214
C_1625558,P_44307|P_44198|P_44308
C_1625612,P_14546|P_7819|P_12777
C_1625651,P_10724|P_17987|P_17988
C_1625682,P_28231|P_2274|P_31228
C_1625727,P_14546|P_12777|P_14591
C_1625780,P_7819|P_14546|P_14591
C_1626247,P_37635|P_16964|P_34282
C_1626277,P_12777|P_7819|P_7782
C_1626627,P_7819|P_38010|P_12777
C_1626638,P_7819|P_14591|P_12777
C_1626735,P_24255|P_4822|P_10009
C_1627013,P_7819|P_14546|P_12777
C_1627015,P_2726|P_15054|P_17862
C_1627497,P_9168|P_7819|P_4822
C_1627616,P_4822|P_18396|P_37313
C_1627973,P_14546|P_7819|P_12777
C_1628246,P_28438|P_24521|P_7451
C_1628502,P_7819|P_14546|P_471
C_1628677,P_44722|P_42468|P_44094
C_1629087,P_14546|P_7819|P_12777
C_1629774,P_7819|P_19647|P_16576
C_1629977,P_61|P_34644|P_35767
C_1630529,P_4919|P_12777|P_14546
C_163080,P_40519|P_15307|P_4218
C_1631170,P_17960|P_11467|P_34867
C_1631182,P_7819|P_14546|P_31483
C_1631590,P_30644|P_30643|P_25867
C_1632182,P_8791|P_9189|P_8788
C_1632470,P_17560|P_5906|P_33853
C_1632740,P_9442|P_15363|P_8735
C_1632786,P_40568|P_10547|P_12184
C_1633075,P_559|P_25749|P_684
C_163311,P_7819|P_14546|P_30505
C_163332,P_31707|P_37586|P_28237
C_1633515,P_7819|P_14546|P_2341
C_1633622,P_19554|P_31644|P_26634
C_1633978,P_40161|P_37610|P_30303
C_1634356,P_14546|P_4822|P_15307
C_1634470,P_25355|P_27589|P_34759
C_1634692,P_37292|P_7819|P_14546
C_1634781,P_12777|P_3758|P_20865
C_1634793,P_42150|P_317|P_11734
C_1635187,P_4601|P_3688|P_14878
C_1635428,P_6258|P_5235|P_43310
C_1635604,P_12777|P_14838|P_4822
C_1635663,P_14838|P_14591|P_14595
C_1635732,P_6840|P_3131|P_1499
C_1636048,P_759|P_17406|P_11364
C_1636119,P_4822|P_14546|P_2342
C_1636224,P_7819|P_14546|P_12777
C_1636977,P_7819|P_14546|P_4822
C_1637092,P_7819|P_14546|P_12777
C_1637379,P_11373|P_14800|P_39867
C_1637731,P_15306|P_2342|P_12256
C_1638423,P_2296|P_15605|P_1766
C_1638989,P_7819|P_14546|P_4822
C_1639608,P_41817|P_29142|P_2982
C_1639641,P_12777|P_7819|P_14546
C_1639732,P_14546|P_7819|P_44453
C_164025,P_14546|P_16717|P_7819
C_1640261,P_7819|P_14546|P_12777
C_1640825,P_14546|P_14591|P_2341
C_1640869,P_3491|P_28787|P_20759
C_1641016,P_4822|P_7819|P_14546
C_1641036,P_15307|P_15472|P_4218
C_1641299,P_8625|P_2342|P_4822
C_1641387,P_12846|P_2432|P_22426
C_1641511,P_12777|P_14591|P_4822
C_1641667,P_1537|P_7819|P_1021
C_1642414,P_6688|P_11906|P_14546
C_1642553,P_40590|P_40591|P_12777
C_1642979,P_14546|P_9510|P_7983
C_1642991,P_12777|P_14838|P_14595
C_1643405,P_9362|P_41909|P_15510
C_1643489,P_7819|P_33649|P_12777
C_1643714,P_4822|P_14838|P_7983
C_1643827,P_10053|P_30627|P_31717
C_1643843,P_40491|P_6366|P_33552
C_1644149,P_14838|P_14591|P_16717
C_1644255,P_4301|P_4299|P_12777
C_1644285,P_7819|P_14591|P_14595
C_1644573,P_12777|P_37586|P_28237
C_1645111,P_14546|P_12777|P_14591
C_1645809,P_9678|P_3135|P_19539
C_1646016,P_31638|P_33351|P_11647
C_1646413,P_9168|P_4822|P_14591
C_164655,P_28282|P_37290|P_21476
C_1646681,P_5819|P_12777|P_7819
C_1647153,P_40519|P_4822|P_12256
C_1647496,P_3724|P_5256|P_2536
C_1647563,P_4822|P_15307|P_24677
C_1647578,P_36814|P_3287|P_35694
C_1647939,P_9459|P_12777|P_14546
C_1647970,P_12777|P_4822|P_14591
C_1648095,P_12777|P_14546|P_14838
C_1648140,P_7819|P_14591|P_14838
C_1648382,P_25817|P_5022|P_5023
C_1648538,P_15472|P_29589|P_15475
C_1648659,P_7819|P_36221|P_7215
C_1648950,P_7819|P_14546|P_12777
C_1649101,P_23649|P_13253|P_284
C_1649129,P_7819|P_4822|P_12777
C_1649670,P_2588|P_13963|P_44757
C_1649913,P_19789|P_34824|P_19790
C_165001,P_38105|P_38110|P_38107
C_165039,P_44503|P_6610|P_16516
C_1650477,P_24320|P_7031|P_18441
C_1650740,P_12848|P_37586|P_28237
C_1651171,P_9510|P_9459|P_14603
C_1651189,P_5678|P_22970|P_28060
C_1651252,P_14591|P_14838|P_4822
C_1651284,P_14546|P_16717|P_7819
C_1651394,P_19382|P_37927|P_17893
C_1651416,P_24191|P_24183|P_7819
C_1651578,P_29440|P_14238|P_7921
C_1651740,P_14546|P_12777|P_14591
C_1651781,P_1323|P_12777|P_7896
C_1652162,P_7819|P_12777|P_14591
C_1652369,P_17039|P_17005|P_17038
C_1652526,P_471|P_458|P_698
C_165264,P_33775|P_30289|P_33771
C_1654393,P_14591|P_2342|P_7819
C_1654657,P_19376|P_20296|P_20301
C_1654843,P_4919|P_15307|P_15473
